rating,review,displayName,isVerified,isSuperReviewer,hasSpoilers,hasProfanity,score,timeFromCreation,user.displayName,user.accountLink,user.realm,user.userId,displayImageUrl
3.0,It was good interesting concept but really left me wanting more unfortunately who know when that will be.,Jason W,False,False,False,False,3.0,"Mar 21, 2017",Jason W,/user/id/58063280,RT,58063280,
3.0,Not bad...Alien design is a BIG letdown though.,Mark S,False,False,False,False,3.0,"Mar 21, 2017",Mark S,/user/id/954492978,RT,954492978,
5.0,"Easily one of the best Sci-Fi films of recent years, this cerebral piece of film-making is beautiful, delicate and intelligent, and will certainly get you thinking.
The premise - 12 mysterious alien craft touch down at various locations around the globe, and tensions and paranoia mount between nations as humanity struggles to work out what the visitors intentions are.  
Amy Adams and Jeremy Renner play the two leads assigned to work with the military to investigate, both give excellent performances, Amy Adams in particular.
The film is devoid of any 'action', and instead focuses on communication; the importance of it, the lack of it, and painfully highlights where we as humans are failing in that respect, with regards to our relationships between nations.  It shows that if we act from a mindset of fear and paranoia - as we often do - that bad things generally follow.  Powerful, and very poignant subjects.
I would recommend this film to anyone.  I found myself still thinking about it hours after watching it.  It's not going to be for everyone - I get that - its pacing requires you be patient with it, and I can see some folks getting bored that it doesn't build up to some big-budget hollywood climax, but that suits me down to the ground.  The cinematography is gorgeous, the mood and music perfect. 
I'm fast becoming a big fan of director Denis Villeneuve's work, and this has got me very excited to see what he can do with the upcoming BladeRunner sequel, later this year.",Andy D,False,False,False,False,5.0,"Mar 21, 2017",Andy D,/user/id/787842944,RT,787842944,https://graph.facebook.com/v3.3/747215219/picture
5.0,"Oh my God. I have trouble thinking of another film that has so thoroughly satisfied both the scientist and the storyteller in me.

While one crucial twist will leave hard sci-fi sticklers annoyed, the way the movie deals with linguistics is a joy to behold.

The personal story is shocking and eminently satisfying.",Clare L,False,False,False,False,5.0,"Mar 21, 2017",Clare L,/user/id/976188089,RT,976188089,https://graph.facebook.com/v3.3/3615016494519/picture
1.0,"We kept waiting for this movie to get better. 
Trust me this is one of the weakest movies we've ever seen.",Mark V,False,False,False,False,1.0,"Mar 20, 2017",Mark V,/user/id/976187703,RT,976187703,
5.0,I really enjoyed this movie because it explored somewhat abstract concepts like language and time.,Ron R,False,False,False,False,5.0,"Mar 20, 2017",Ron R,/user/id/781770284,RT,781770284,https://graph.facebook.com/v3.3/10028035/picture
2.5,"Even for a sci fi fan, I was a bit baffled and a bit bored. A film that has a story that jumps around even more than Pulp Fiction. Never thought that was possible!",Mike H,False,False,False,False,2.5,"Mar 20, 2017",Mike H,/user/id/796259050,RT,796259050,https://graph.facebook.com/v3.3/619628131/picture
4.5,"Visionary director Denis Villeneuve goes 3-for-3 with his latest sci-fi epic, Arrival, a terrifically suspenseful, surprisingly emotional and refreshing take on the alien invasion trope.",Andrew V,False,False,False,False,4.5,"Mar 20, 2017",Andrew V,/user/id/974192810,RT,974192810,
5.0,Exceptional tone for a sci-fi movie till date,Ganesh R,False,False,False,False,5.0,"Mar 20, 2017",Ganesh R,/user/id/912423285,RT,912423285,
4.5,The climax steels the show. A film worth a watch,Dinesh P,False,False,False,False,4.5,"Mar 20, 2017",Dinesh P,/user/id/854088309,RT,854088309,https://graph.facebook.com/v3.3/785463091/picture
5.0,"I honestly should have watched this movie sooner!
The emotion spread across this movie is impressive. You'll go through sad, loss, love, hope, intrigue, longing and mild tense emotion. A thousand of applause for the background music for giving life to the emotion.

this is not your usual alien-related movies. as an empath I enjoyed and appreciate the emotion I went through. The plot is good btw",Amir A,False,False,False,False,5.0,"Mar 19, 2017",Amir A,/user/id/916856093,RT,916856093,
3.0,Truly fascinating movie with good acting and quite a unique story. It pains me to say it was a little long and boring however and there is no re-watchability.,Jay R,False,False,False,False,3.0,"Mar 19, 2017",Jay R,/user/id/959223884,RT,959223884,
4.0,"A bit too slow and existential for my taste, but cinematically speaking, it is a flawless gem from start to finish.",Leah H,False,False,False,False,4.0,"Mar 19, 2017",Leah H,/user/id/975303374,RT,975303374,
3.5,"Talking in circles, makes sense to me!",Tina S,False,False,False,False,3.5,"Mar 19, 2017",Tina S,/user/id/898839915,RT,898839915,https://graph.facebook.com/v3.3/100000777426575/picture
4.0,best film seen so far this year,Marky L,False,False,False,False,4.0,"Mar 19, 2017",Marky L,/user/id/792944492,RT,792944492,https://graph.facebook.com/v3.3/778515455/picture
4.0,"I watched it 3/23/17, low on action which was fine. Ultimately a love story. Well acted. Kept me interested. Moved along well. Didn't feel long. No big rewatch but maybe.",Ronnie D,False,False,False,False,4.0,"Mar 19, 2017",Ronnie D,/user/id/893510611,RT,893510611,https://graph.facebook.com/v3.3/1130096357/picture
5.0,This movie is one of the best aliens arriving movies.Its drama and theres barely any romance,Landon H,False,False,False,False,5.0,"Mar 19, 2017",Landon H,/user/id/976180882,RT,976180882,
2.0,"Look, I get it. I understand how smart this film is, even with the way it was filmed. And I'm also usually into cerebral films that really make you think to understand it - the movies that make you go, ""Ohhhhhh."" Yet somehow, this film didn't do it for me. Which is a shame, because it is such a smart film, and the concept is beautiful.",Jonalyn B,False,False,False,False,2.0,"Mar 18, 2017",Jonalyn B,/user/id/781920411,RT,781920411,
3.5,"A sci-fi movie that doesn't focus on a conflict between humans versus aliens. Instead of that, it's about human's feelings. ""If you could see your whole life laid out in front of you, would you change things?"" seems to synthesize the drama surrounding Amy Adam's character, a language specialist that is recruited by the government after an invasion of alien ships in order to understand them. The contact between her and these creatures and the strange language of signs that she got to learn allows her to see beyond time. Emotional, solid and well-acted, with a script that goes through flashbacks and visions, this movie succeeds in transmitting the pain of a woman that sees his tragic future. In spite of that, all that intense drama is in part diluted by the complicated, tricky to understand and very unrealistic science theory and facts in which the movie bases his actions.",Matias C,False,False,False,False,3.5,"Mar 18, 2017",Matias C,/user/id/976172540,RT,976172540,
0.5,"Just wasted 2 hours of my life, very uneventful and anti climactic...generally a boring movie.#",Milos V,False,False,False,False,0.5,"Mar 18, 2017",Milos V,/user/id/976164941,RT,976164941,
2.0,Leaves more questions than answers. Stupid.,solidity q,False,False,False,False,2.0,"Mar 18, 2017",solidity q,/user/id/939772072,RT,939772072,
5.0,"I CANT EVEN SPEAK ABOUT THIS WITHOUT CRYING HOW DARE YOU

But I can say, y'all this movie is great.",Ruthie R,False,False,False,False,5.0,"Mar 17, 2017",Ruthie R,/user/id/900337176,RT,900337176,https://graph.facebook.com/v3.3/535099278/picture
3.0,"""Arrival"" has some really, really lazy film storytelling, but it masks it well by being very smart. The laziness comes in the fact that the movie never explains why the aliens need to do what they did so they are saved in the future. Ignoring this important fact so you can just show a movie about whether or not knowing the future will stop how you live is weak storytelling. If that is your theme, it should permeate your film, not just be a quick wrap up at the end to get some awards and pat yourself on the back for deep thinking. Sicario was much, much better. However, it had some great acting, and a fascinating plot (until the end) and good sound.",Lance C,False,False,False,False,3.0,"Mar 17, 2017",Lance C,/user/id/855212178,RT,855212178,https://graph.facebook.com/v3.3/563036737/picture
4.0,deixa pensando demais. tem que estar preparado :B,Joyde G,False,False,False,False,4.0,"Mar 17, 2017",Joyde G,/user/id/366630007,RT,366630007,
4.5,"One of the more intelligent Si-Fi movies made in the past decade. What 2001 did in the 70's, this movie has done for the current generation. It has thrown away the si-fi cliches and presented a thought provoking story line.",Leon H,False,False,False,False,4.5,"Mar 17, 2017",Leon H,/user/id/972130051,RT,972130051,
3.0,"it is a different kind of alien film, well acted and interesting but nothing groundbreaking. The time bending stuff hurt rather than helped the story.",Steve D,False,False,False,False,3.0,"Mar 17, 2017",Steve D,/user/id/785140574,RT,785140574,https://graph.facebook.com/v3.3/70202687/picture
5.0,soooo awesome i thought! fresh take on the Alien sub-genre and would love to see another in a series!,Shawn L,False,False,False,False,5.0,"Mar 17, 2017",Shawn L,/user/id/931159583,RT,931159583,https://graph.facebook.com/v3.3/500787556/picture
4.0,"""-If you could see your whole life from start to finish, would you change things?""",Golia K,False,False,False,False,4.0,"Mar 17, 2017",Golia K,/user/id/962054799,RT,962054799,https://graph.facebook.com/v3.3/100000127070278/picture
5.0,Never a dull moment in this movie. Very refreshing for this area of Sci-Fi.,Jessica R,False,False,False,False,5.0,"Mar 17, 2017",Jessica R,/user/id/976172720,RT,976172720,
3.5,"Certainly beyond average sci-fic, in a world where comman man is struggling with the articulation of general english & emotions - Dr Louise & aliens not only had depicted a beautiful sign language and journey full of emotions - which is rare when it comes to sci-fi flicks. The moments Dr. Louise visualise with her daughter are not only crafted well but it touches your heart. one should certainly answer the question ""if you can see your entire life from start to end - would you change anything?""",Medha P,False,False,False,False,3.5,"Mar 17, 2017",Medha P,/user/id/976171842,RT,976171842,https://graph.facebook.com/v3.3/10154547234108864/picture
4.5,Visually spectacular,Alex L,False,False,False,False,4.5,"Mar 17, 2017",Alex L,/user/id/976163399,RT,976163399,
3.0,"Well, I just finished the disc, and I don't know really how to feel.  I was engaged throughout the whole film, even though I could barely take the scenes with Hannah (just too upsetting for me). I thought it was a good story, with a lot of good acting.  But in the end, I'm just not sure why they came. For Louise?  For world peace?  Just to give me a good two hours of entertainment? Maybe I need to think about in non-linearly...",Don S,False,False,False,False,3.0,"Mar 16, 2017",Don S,/user/id/803126925,RT,803126925,https://graph.facebook.com/v3.3/559062127/picture
5.0,Great story and ending.,Rich W,False,False,False,False,5.0,"Mar 16, 2017",Rich W,/user/id/926753296,RT,926753296,https://graph.facebook.com/v3.3/1231775692/picture
4.0,"This was a great, thought-provoking movie.  HOWEVER.  They defined a zero-sum game as a situation in which both parties gain.  They were wrong, a zero-sum game is the exact opposite: when one party gains the other party loses, hence the game being zero-sum.  It just bugs me when movies are inaccurate, whether it's in science, physics, or economics.",Tyler S,False,False,False,False,4.0,"Mar 15, 2017",Tyler S,/user/id/976168191,RT,976168191,https://graph.facebook.com/v3.3/682409723939/picture
4.0,"Arrival is a well paced mystery that unfolds over 100 or so minutes in a very good way. Time is the primary actor in the plot; how much there do they have how it unfolds and - simply - it's flow.
Most of the scenes are shot in low light dusk/dawn/night/florescent with only a few day scenes which were used rather successfully to deliver an emotional impact. That reminded me of the James Cameron's 1989 Abyss.
However if you have a good story you should not cheap out on less than average lead actors. The single note acting of Amy Adams, the bland performance Renner (whoever he is), and Whitaker - although quite capable - had very little to do. All blame of course goes to the director for casting these two.",Bassem E,False,False,False,False,4.0,"Mar 15, 2017",Bassem E,/user/id/906851549,RT,906851549,
5.0,One of the best movies I've seen in a while now. It contains a truly intriguing plot and superb acting. Loved every second of it!,Travis L,False,False,False,False,5.0,"Mar 14, 2017",Travis L,/user/id/976165665,RT,976165665,https://graph.facebook.com/v3.3/1033014876778256/picture
0.5,Really hated it. A lot. Why would anyone make this movie?,Scott M,False,False,False,False,0.5,"Mar 14, 2017",Scott M,/user/id/954599643,RT,954599643,https://graph.facebook.com/v3.3/100001063592400/picture
0.5,My wife enjoys some pretty crappy movies and even she hated this one. I'll take her word for it this time.,Harsh C,False,False,False,False,0.5,"Mar 14, 2017",Harsh C,/user/id/920085780,RT,920085780,
5.0,"""...the impact of grief on the timeline of existence...""
This review, read after seeing the film, summed up the focus of this beautiful piece of art. Amy Adams is miraculous.",Diane O,False,False,False,False,5.0,"Mar 14, 2017",Diane O,/user/id/976162528,RT,976162528,
2.0,"I really thought I'd like this movie.  I like cerebral movies, but this to me was just poorly done.  I found Amy Adams to be neither credible nor engaging.  The alien visuals were laughable.  The military attitude was a  perfect cliche with no nuance.  Most of all, the movie was irredeemably boring, while the payoff of discovering the time-bending conclusion was unbelievable and weak.  Very disappointing!",Jeff B,False,False,False,False,2.0,"Mar 13, 2017",Jeff B,/user/id/972018133,RT,972018133,
3.5,Space age tower of Babel.,Ricky W,False,False,False,False,3.5,"Mar 13, 2017",Ricky W,/user/id/846862113,RT,846862113,https://graph.facebook.com/v3.3/1027432338/picture
1.0,waste of time horrible,Jay P,False,False,False,False,1.0,"Mar 13, 2017",Jay P,/user/id/821344931,RT,821344931,
2.5,This movie was very unusual as the aliens do not do anything to harm the human race like most other alien movies. I was left confused on what the aliens were doing on Earth. You really have to pay attention to what is going on or else your going to be lost.,Nicolas S,False,False,False,False,2.5,"Mar 13, 2017",Nicolas S,/user/id/976161381,RT,976161381,https://graph.facebook.com/v3.3/523904607733712/picture
4.5,"what a fantastic movie...visually appealing and mesmerizes you right away with its screenwriting. character development throughout and an idea of UFOs that has not been entertained yet, very enjoyable.",Yusuf V,False,False,False,False,4.5,"Mar 13, 2017",Yusuf V,/user/id/837937801,RT,837937801,https://graph.facebook.com/v3.3/531352116/picture
2.5,Inception x Independence Day x The Day the Earth Stood Still (Keanu Reaves version),Dan K,False,False,False,False,2.5,"Mar 13, 2017",Dan K,/user/id/786183530,RT,786183530,https://graph.facebook.com/v3.3/1568130119/picture
2.5,"Una primera parte muy buena, llena de intriga y suspenso, al final siento que no supieron que hacer con la historia y acaba tiene un desenlace sin chiste",JMatienzo F,False,False,False,False,2.5,"Mar 13, 2017",JMatienzo F,/user/id/975767905,RT,975767905,
2.5,"Overrated. Not that it's bad, but just overrated. I realize this is a movie that will improve in appreciation with a couple viewings, but I feel the inital viewing should have been more engaging and it wasn't. With all the great films out there I doubt I'll actually take the time to go back and revisit this one, even though I'm sure it'd be better the second time around.",Turri V,False,False,False,False,2.5,"Mar 13, 2017",Turri V,/user/id/975630778,RT,975630778,
4.0,A little slow but still good,Jennie M,False,False,False,False,4.0,"Mar 12, 2017",Jennie M,/user/id/943329719,RT,943329719,https://graph.facebook.com/v3.3/1526576624/picture
2.5,Trying to hard to be complicated.,Victor M,False,False,False,False,2.5,"Mar 12, 2017",Victor M,/user/id/905486968,RT,905486968,https://graph.facebook.com/v3.3/100000466055363/picture
3.5,"Like a good book, I watched eager to know more. A film that makes you think about the consequences of our actions, as humans as a whole.",Sam R,False,False,False,False,3.5,"Mar 12, 2017",Sam R,/user/id/976157692,RT,976157692,
4.0,A different science fiction film.,Luc L,False,False,False,False,4.0,"Mar 12, 2017",Luc L,/user/id/905526599,RT,905526599,
5.0,"A fantastic sci-fi movie that has it all. There is fantastic character development and a meaning that is deeper and more well-executed than any I have seen before. The movie is really all about causality and decision-making, and with these ideas comes much thought-provoking material. The movie does not tell you what to believe, but instead gives you the tools to think during and after the film",Nicholas M,False,False,False,False,5.0,"Mar 12, 2017",Nicholas M,/user/id/976157175,RT,976157175,
2.0,Was interested for allot of the movie but the ending confused me.  The fact I had to look it up took away that interest and replaced it with annoyance.  Sorry but I honestly could not recommend this movie and am confused by the critics ratings as much as I was with the movie as a whole.  What a disappointment because I really wanted to like it.,Henry S,False,False,False,False,2.0,"Mar 12, 2017",Henry S,/user/id/934814941,RT,934814941,
5.0,Solid Syfy without a superhero.,Mike S,False,False,False,False,5.0,"Mar 12, 2017",Mike S,/user/id/976156173,RT,976156173,
1.0,Horrible twist. Wait until you hear why the aliens came to earth.,Juan T,False,False,False,False,1.0,"Mar 12, 2017",Juan T,/user/id/881197857,RT,881197857,
3.5,"Watching this movie was like getting a massage. It's a deep, lengthy, stimulating film that rubs, kneads and pats your brain until you're left with nothing but a warm, comforting (albeit slightly emotionless) feeling of satisfaction. It's a thinker's film. Also, like massages, if you don't enjoy them to begin with, you're probably not going to appreciate getting one for two hours.",Fidel A,False,False,False,False,3.5,"Mar 12, 2017",Fidel A,/user/id/975964868,RT,975964868,https://graph.facebook.com/v3.3/10152347003714724/picture
4.0,"Good movie, dumb plot twist.",,False,False,False,False,4.0,"Mar 12, 2017",,,Flixster,ff45e671-4e4c-4f0b-8339-f393582be651,
5.0,Thought provoking and non-emotional.,Conrad Z,False,False,False,False,5.0,"Mar 11, 2017",Conrad Z,/user/id/976155098,RT,976155098,
5.0,"It has everything I like: science fiction, a structural development, a clever twist and excellent visuals.",Panos M,False,False,False,False,5.0,"Mar 11, 2017",Panos M,/user/id/803547112,RT,803547112,https://graph.facebook.com/v3.3/597894607/picture
2.0,this movie made no sense,Linda C,False,False,False,False,2.0,"Mar 11, 2017",Linda C,/user/id/786735254,RT,786735254,
4.5,"Fantastic sci-fi that keeps you thinking past the credits. 

Put your phone down and dial in!",Ken B,False,False,False,False,4.5,"Mar 11, 2017",Ken B,/user/id/873938692,RT,873938692,https://graph.facebook.com/v3.3/1846959354/picture
3.5,"Enjoyed it, but not particularly memorable.",Jim K,False,False,False,False,3.5,"Mar 11, 2017",Jim K,/user/id/931123275,RT,931123275,
1.5,"Holy overrated, Batman!  And no, Amy Adams did not deserve an Oscar nom for this one.  She's great, but this wasn't an overly special performance.",Scott C,False,False,False,False,1.5,"Mar 11, 2017",Scott C,/user/id/785471116,RT,785471116,
4.5,"Really enjoyed this film.  Thought provoking, well acted, visually impressive.",Scott K,False,False,False,False,4.5,"Mar 11, 2017",Scott K,/user/id/875873329,RT,875873329,https://graph.facebook.com/v3.3/602686272/picture
2.0,"Slow paced non linear story telling. This movie has way too many plot holes so it qualifies as ""fy"" leaving the ""sci"" out of the picture. The aliens are cute though.",Pedrito F,False,False,False,False,2.0,"Mar 11, 2017",Pedrito F,/user/id/912011005,RT,912011005,
4.5,A sci-fi that engages viewers with a new perspective on what a sci-fi is capable of delivering. Amy Adams and Jeremy Renner were an incredible duo on screen that ensure that you'll love this film.,Kyle S,False,False,False,False,4.5,"Mar 11, 2017",Kyle S,/user/id/923166299,RT,923166299,https://graph.facebook.com/v3.3/100000429034120/picture
3.0,"This is one of those reare beasts: a 'thinky' science-fiction film!

Essentailly a story about First COntact (no, not the Star Trek type!), this puit me more in mind of the (now) old Jody Foster flick 'Contact', with perhaps a dash of 'The Day the Earth Stood Still' thrown in.

The film follows Amy Adams linguist Dr Louise Banks, who is chosen alongside another group of scientists (including Jeremy Renner's Ian Donnelly) to make first contact when the aliens finally arrive, touching down in the boulder shaped craft aroudn the world and then proceeding to, well, not do much at all.

As Star Trek's Dr McCoy is famous for saying: ""It's life, Jim, but not as we know it ..."": a quote which could very easily apply to this: after all, manking ofthen has trouble enough communicationg amongst themselves, so how are we going to communicate with creature(s) that we have no shared basis for understanding ... ?

(and who, it transpires, see's time differently than we do)",David M,False,False,False,False,3.0,"Mar 11, 2017",David M,/user/id/868517255,RT,868517255,https://graph.facebook.com/v3.3/1600112465/picture
5.0,"I was forced to watch this movie. Based on the trailer, I had no interest. I can happily say, what I surprise. One of the best movies. Very well scripted, directed, and acted. It's really nice to get what you don't expect in a alien movie.",Elena V,False,False,False,False,5.0,"Mar 11, 2017",Elena V,/user/id/969968065,RT,969968065,
1.0,Did not like it. Boring!!,Gabriele L,False,False,False,False,1.0,"Mar 11, 2017",Gabriele L,/user/id/918734478,RT,918734478,https://graph.facebook.com/v3.3/10208067846194516/picture
3.5,"Finally got to see Denis Villeneuve's ""Arrival"" with my wife.  I think his movies are great, so I was looking forward to this one.  This was a slower paced SciFi with limited CGI.   The pacing was more like the movies ""Contact"" and ""Interstellar"".  It's about ideas and an important one is about language.  How the world responds to the 'arrival' of aliens is complicated  by our language diversity.  So the story's tension revolves around this problem.  There's a another important aspect in the story arc that is more mind-bending.  No spoilers.  It was pretty good, I thought.  My wife needed a debrief afterward.  She gave it only  5.  A seven from me.  The pacing seemed off at times.  Beautifully filmed, interesting sound,  solid acting by Amy Adams.  For his first SciFi effort, pretty good.   Given Villeneuve's brief but rising career, I expect he'll getting even stronger with Bladerunner 2049.",P M,False,False,False,False,3.5,"Mar 11, 2017",P M,/user/id/900943420,RT,900943420,
3.0,"It was a solid movie, but not the best ""Aliens coming to Earth"" movie that I've seen.",Zack L,False,False,False,False,3.0,"Mar 10, 2017",Zack L,/user/id/912006176,RT,912006176,
0.5,I'm only giving this move 1/2 a star because I can't seem to give it 0 stars. It was terrible.,Paul S,False,False,False,False,0.5,"Mar 10, 2017",Paul S,/user/id/964630481,RT,964630481,
1.0,"Totally confusing.  Impossible to understand until I read the explanation on a website afterwards.  Wish I'd read that before I watched.  Actually, it would not have made the movie more interesting.  Probably helps if you are SERIOUSLY into strange time shifting science fiction.",Kurt N,False,False,False,False,1.0,"Mar 10, 2017",Kurt N,/user/id/909610987,RT,909610987,
0.5,Very slow moving and boring.  Just not much there.  I had a hard time staying awake to finish this movie.,Katie S,False,False,False,False,0.5,"Mar 10, 2017",Katie S,/user/id/975686556,RT,975686556,https://graph.facebook.com/v3.3/350015955362455/picture
1.0,"So underwhelming bad. The happy feel good ""koom by yah"" plot of the time traveling calamari leaves you hungry for substance and depth. This answers the question of: ""what if someone who know absolutely nothing about science, story telling, mystery, drama or suspense made a move where the only child like solution was we all need to get along, play nice and everyone will be ok"" got a couple million to see what it would look like. 


Albeit the actors and actresses did well playing their rolls; the substance shames the process of story telling.",Ken  u,False,False,False,False,1.0,"Mar 10, 2017",Ken  u,/user/id/964989472,RT,964989472,
5.0,Intelligent sci-fi. Amy Adams is a national treasure.,Christopher N,False,False,False,False,5.0,"Mar 10, 2017",Christopher N,/user/id/918425886,RT,918425886,https://graph.facebook.com/v3.3/1593859137/picture
5.0,The GOOD movie from 2016 about Amy Adams and aliens the government doesn't quite trust. Arrival is smart and stays smart all the way to the end rather than just turning into a CGI action movie in the third act like a lesser movie would have. The twist is great and it makes you think.,Bjarki Steinn P,False,False,False,False,5.0,"Mar 10, 2017",Bjarki Steinn P,/user/id/976149142,RT,976149142,https://graph.facebook.com/v3.3/237935873336456/picture
5.0,"Wow... this movie was basically perfect for me. Great sci fi (my writing passion), linguistics (my education), smart story, & an almost gut wrenching finale when the truth comes together & my mouth is left gaping from the mind-blowing outcome. Phenomenal movie.",Trent G,False,False,False,False,5.0,"Mar 10, 2017",Trent G,/user/id/787131103,RT,787131103,
4.0,"ARRIVAL is a sophisticated film that makes you sit back and think. It left me in a state of inquiry.  How can we be the only intelligent life in the solar system?  How can we get beyond our atmosphere and explore. All of these questions abound when I watch shows who's plot involves ""aliens from outer-space"".",Dan P,False,False,False,False,4.0,"Mar 10, 2017",Dan P,/user/id/944080493,RT,944080493,
0.5,"Most boring, pretentious movie I ever wasted time on",John H,False,False,False,False,0.5,"Mar 09, 2017",John H,/user/id/944771119,RT,944771119,
4.5,"Amazing sci-fi movie! A little confusing, as it does get into some interesting aspects of time travel. Definitely worth your time, though it is a little slow at times.",Lee A,False,False,False,False,4.5,"Mar 09, 2017",Lee A,/user/id/797656785,RT,797656785,https://graph.facebook.com/v3.3/17815088/picture
4.5,I appreciate this very different spin on a sci-fi/alien invasion film.  The question that you arrive at by the conclusion of the film is also a fascinating one.  I don't know how I would answer it.,Xander K,False,False,False,False,4.5,"Mar 09, 2017",Xander K,/user/id/279551604,RT,279551604,
1.0,"Even if Amy Adams' performance was the best part of Arrival, it still doesn't save this movie from being one of the worst films I have ever seen. Why was this movie terrible? Well, it was incredibly bland and boring at almost ever level, the pacing was incomprehensibly awful, the story was horribly written in ways I never thought would be possible and the 2nd half and the unanswered questions were why Arrival was one of the most bland and boring films I have seen in recent years.",Logan B,False,False,False,False,1.0,"Mar 08, 2017",Logan B,/user/id/976143750,RT,976143750,
3.5,https://www.youtube.com/watch?v=y57Bx_m_qi0,Cody W,False,False,False,False,3.5,"Mar 08, 2017",Cody W,/user/id/943087080,RT,943087080,
3.0,It's an odd movie...the plot twist seemed so trivial.,Jaimie P,False,False,False,False,3.0,"Mar 08, 2017",Jaimie P,/user/id/882777409,RT,882777409,https://graph.facebook.com/v3.3/725512270/picture
2.5,BORING AND STUPID..... NOT REALLY THAT DEEP.,Levi P,False,False,False,False,2.5,"Mar 08, 2017",Levi P,/user/id/949790402,RT,949790402,
3.5,"Really interesting concept and thought provoking. It was a little cumbersome to follow, but the powerful themes this movie touches on makes it a great sci Fi classic. This is basically a 21st Century 2001 A Space Odyssey in its artistic style and strangeness. I enjoyed, but certainly not a movie for everyone",Nick K,False,False,False,False,3.5,"Mar 08, 2017",Nick K,/user/id/795058623,RT,795058623,https://graph.facebook.com/v3.3/15726097/picture
0.5,"A pretentiously, and at the end, empty movie. Waste of time.",Jesus B,False,False,False,False,0.5,"Mar 08, 2017",Jesus B,/user/id/976143282,RT,976143282,https://graph.facebook.com/v3.3/10155038183014764/picture
4.0,"Another alien movie with familiar growling sounds. But the story is different. May be you can predict before the twist but you will enjoy that too. Beautiful screenplay, direction and visuals. Now I know why so many nominations this year!!",Surajit Kumar M,False,False,False,False,4.0,"Mar 08, 2017",Surajit Kumar M,/user/id/809492915,RT,809492915,https://graph.facebook.com/v3.3/648108336/picture
4.5,"Truly Oscar-worthy, interesting plot supported by terrific performance by Adams and Renner....",Leong C,False,False,False,False,4.5,"Mar 08, 2017",Leong C,/user/id/829695330,RT,829695330,https://graph.facebook.com/v3.3/865285610/picture
0.5,"One of the most boring, delusional movies I have ever watched. The twist was dull and unexciting! Don't waist your time with this one!",Andrew G,False,False,False,False,0.5,"Mar 08, 2017",Andrew G,/user/id/959137853,RT,959137853,https://graph.facebook.com/v3.3/100001305406211/picture
5.0,One of the most cerebral movies I have seen... Captivating.,Philip W,False,False,False,False,5.0,"Mar 07, 2017",Philip W,/user/id/976142150,RT,976142150,https://graph.facebook.com/v3.3/10152374873461764/picture
5.0,A must see!!!  Found myself mesmerized and at risk of forgetting to breathe.  Loved this take on the whole extra-terrestrial idea!,Janene S,False,False,False,False,5.0,"Mar 07, 2017",Janene S,/user/id/934870759,RT,934870759,
4.0,Erin cried and I was like......,Matthew C,False,False,False,False,4.0,"Mar 07, 2017",Matthew C,/user/id/917216494,RT,917216494,https://graph.facebook.com/v3.3/210607261/picture
5.0,"Arrival was an incredibly unique science fiction by approaching an alien invasion film without all the bloodshed.  The film almost seems like a textbook on how first contact would be approached in the political of today's world.  While the story seems like something new and fresh, the fact remains that it's far from it.  The plot of the film is basically a rip-off of Spielberg's Close Encounters of the Third Kind with storytelling elements used by Hitchcock in his prime.  Just because the film pays homage to classic films doesn't mean that the film is stale in any way.  These factors combined are what make Arrival the best film of 2016.",Bobby C,False,False,False,False,5.0,"Mar 07, 2017",Bobby C,/user/id/782381975,RT,782381975,https://graph.facebook.com/v3.3/1096920366/picture
5.0,Possibly the best movie of the year. Denis has a bright future in cinema.,Armando  P,False,False,False,False,5.0,"Mar 07, 2017",Armando  P,/user/id/969016988,RT,969016988,
4.0,"É preciso imergir fundo para poder gostar do compasso moroso que a trama segue. Mas será bom, pois isso vai tornar mais fácil enxergar as entrelinhas.",Fabricio A,False,False,False,False,4.0,"Mar 07, 2017",Fabricio A,/user/id/915381348,RT,915381348,
0.5,I fell asleep on it in 12 minutes! Amy Adams sucked as a kid actor and sucks even more now!,Ajax S,False,False,False,False,0.5,"Mar 07, 2017",Ajax S,/user/id/942823459,RT,942823459,
4.0,"To a ""what if,"" event. No malevolent alien monsters from outer space; no robots nor aliens out to destroy or even harvest earth; no epic battles with aliens on a global scale - no lovable and cute creatures from the stars. Just a straight forward account of what could logically happen if, and or when E.T. comes around. The narrative in the plot was straight forward, and the drama of the protagonist(s) came with psychological, philosophical, and metaphysical content that if one was not paying attention the plot could be easily lost upon one.

If one is looking for a movie filled with destruction and mayhem involving aliens, this perhaps movie is not for you. If one expects to visually experience a close encounters ""what if,"" then perhaps this movie finally 'arrived,' for you.",Dominic D,False,False,False,False,4.0,"Mar 07, 2017",Dominic D,/user/id/904386050,RT,904386050,
4.5,"A beautiful film with messages both globally and personally. Hampered only by a somewhat slow pace. Don't go in expecting a lot of aliens or lasers or edge-of-your seat suspense -- this is appropriately described as the thinking-person's sci-fi. If you think TNG was the best Star Trek, this is an alien movie for you.",Matthew A,False,False,False,False,4.5,"Mar 07, 2017",Matthew A,/user/id/901374781,RT,901374781,
0.5,This was so boring.  I can't believe how bad it was.  What did people see in this to rate it so well?,Cory J,False,False,False,False,0.5,"Mar 07, 2017",Cory J,/user/id/965693260,RT,965693260,
