creationDate,isFresh,isRotten,isRtUrl,isTop,reviewUrl,quote,reviewId,scoreOri,scoreSentiment,critic.name,critic.criticPictureUrl,critic.vanity,publication.id,publication.name,title
"Jun 2, 2017",True,False,False,False,https://www.polygon.com/2015/10/5/9455167/the-martian-review,"The Martian is a movie about hope, and there isn't one moment in the entire film where you aren't hoping along with Watney that he'll get home safe.",2397738,,POSITIVE,Julia Alexander,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,julia-alexander,2843,Polygon,The Martian
"Apr 18, 2017",True,False,False,False,http://www.independent.ie/entertainment/movies/movie-reviews/the-martian-movie-review-ridley-scotts-epic-is-a-story-of-survival-ingenuity-and-indomitability-of-spirit-timely-and-thrilling-31574631.html,"Ridley Scott handles the planetary and space sequences beautifully, especially an action-packed climax that will have you on the edge of your seat.",2389443,4/5,POSITIVE,Paul Whitington,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,paul-whitington-15988,2567,Irish Independent,The Martian
"Apr 18, 2017",False,True,False,False,http://www.independent.ie/entertainment/movies/movie-reviews/the-martian-review-its-the-nearest-well-get-to-feeling-like-weve-lived-on-mars-for-an-eternity-and-thats-not-saying-a-lot-31576141.html,It's the nearest most of us will get to feeling like we've lived on Mars for an eternity. And that's not saying a lot.,2389441,2/5,NEGATIVE,Tanya Sweeney,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,tanya-sweeney,1803,The Herald (Ireland),The Martian
"Apr 18, 2017",True,False,False,False,http://www.heyuguys.com/the-martian-review/,"Packed with as much science-fact as it is with science-fiction, The Martian is a hugely ambitious story told with genuine heart. Matt Damon delivers a knockout performance, and this film marks Ridley Scott finally getting back to his best form.",2389440,,POSITIVE,Cassam Looch,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,cassam-looch,2473,HeyUGuys,The Martian
"Apr 18, 2017",False,True,False,False,http://www.bkmag.com/2015/09/28/in-space-no-one-can-hear-you-humblebrag-the-martian/,"As pure numbers-game suspense, the movie passes inspection, but the relative absence of soul searching... makes it seem a specious vehicle for the trumpeting of such human values as cooperation, perseverance, and self-sacrifice.",2389439,,NEGATIVE,Benjamin Mercer,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,benjamin-mercer,2764,Brooklyn Magazine,The Martian
"Apr 18, 2017",True,False,False,False,http://www.spokane7.com/blog/2015/oct/16/attitude-sends-martian-orbit/,"While Weir's story, which screenwriter Drew Goddard adapted for Scott, may not be particularly profound -- we're not talking Blade Runner here, after all -- it is memorable. Which just shows you what a little attitude can accomplish.",2389438,,POSITIVE,Dan Webster,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,dan-webster,1064,Spokesman-Review (Washington),The Martian
"Apr 18, 2017",True,False,False,False,http://www.vogue.com/article/the-walk-the-martian,"It's a little corny, of course, but a little corn can be good for the soul. You leave The Martian thinking that maybe the problems here on Earth aren't so bad after all.",2389436,,POSITIVE,John Powers,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,john-powers,2800,Vogue,The Martian
"Apr 12, 2017",True,False,False,True,http://www.indiewire.com/2015/10/review-the-martian-delivers-watch-exclusive-footage-with-co-star-chiwetel-ejiofor-discussing-the-film-234409/,"The Martian is a film about human error, the will to survive, and the responsibility that we have as human beings, not just to the work that we dedicate our lives to, but to one another as people.",2388612,,POSITIVE,Aramide Tinubu,http://resizing.flixster.com/DVKREDLN1scgcWtafSieXNAXEMg=/128x128/v1.YzsyNzY1O2c7MTkxNzA7MjA0ODsxNTA7MTUw,aramide-tinubu,2820,Shadow and Act,The Martian
"Mar 15, 2017",False,True,False,True,http://dwightbrownink.com/the-martian/,A half-hour into The Martian any seasoned moviegoer can figure out where the plotline in this feel-good movie has to go. That's a shame and the film's biggest transgression.,2383987,,NEGATIVE,Dwight Brown,http://resizing.flixster.com/urgSxJoMK-AfzgVSKlTG4tW2DPU=/128x128/v1.YzszODUxO2o7MTkxNzA7MjA0ODszMDA7MzAw,dwight-brown-18916,2287,National Newspaper Publishers Association,The Martian
"Feb 24, 2017",True,False,False,False,https://www.filminquiry.com/the-martian-2015-review/,"It is at once a thoughtful, witty, intelligent, tense, and emotional experience, as beautiful in presentation as it is delightful in spirit.",2380567,,POSITIVE,David Fontana,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-fontana,2813,Film Inquiry,The Martian
"Feb 23, 2017",True,False,False,True,http://www.complex.com/pop-culture/2015/10/the-martian-ridley-scott-movie-review,"Despite being marketed under the mainstream bait of a ""space movie,"" The Martian is, more than anything, a love letter to science, without ever feeling like a boring textbook.",2380400,3/5,POSITIVE,Kristen Yoonsoo Kim,http://resizing.flixster.com/Q84HOxitNchWYI8W7T5IIcyNg2o=/128x128/v1.YzsyNzIwO2c7MTkxNzA7MjA0ODsxNTA7MTUw,kristen-yoonsoo-kim,2229,Complex,The Martian
"Oct 24, 2016",True,False,False,False,http://www.dailydot.com/parsec/the-martian-space-diy-review/,"It's true geek entertainment, not just in the sense that it's science fiction, but because it's about a group of smart, competent characters solving problems that pan out like lethal brain teasers.",2358547,,POSITIVE,Gavia Baker-Whitelaw,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,gavia-baker-whitelaw,2798,The Daily Dot,The Martian
"Jul 14, 2016",True,False,False,False,http://freebeacon.com/culture/the-martian-and-everest-reviews/,Director Ridley Scott and screenwriter Drew Goddard have managed to turn a series of math equations into exciting filmed entertainment.,2339844,3/4,POSITIVE,Sonny Bunch,http://resizing.flixster.com/TiMORY5N84x0DGl5vZXb2QPiuI4=/128x128/v1.YzsyNzMxO2c7MTkxNzA7MjA0ODsxNTA7MTUw,sonny-bunch,2760,Washington Free Beacon,The Martian
"Jun 16, 2016",True,False,False,False,http://streamondemandathome.com/the-martian-on-vod/,... the rare science fiction drama that is actually built on applied physics and engineering and organic chemistry and where survival depends on creative problem solving and teamwork across millions of miles.,2334079,,POSITIVE,Sean Axmaker,http://resizing.flixster.com/h-TyahsCqvduOIm63-Uh6BpARDc=/128x128/v1.Yzs0MDE4O2o7MTkxNzA7MjA0ODs0Mzc7NDM3,sean-axmaker,1938,Seanax.com,The Martian
"Jun 13, 2016",True,False,False,False,http://www.thebluspot.com/single-post/2016/07/05/The-Martian-Extended-Edition-Sir-Ridley-Scotts-Epic-Comeback-Bluray,"Sir Ridley Scott's The Martian is a thoroughly entertaining epic that easily ranks as one of the best films of 2015, and as the director's best film since 2000's Gladiator.",2333136,4/5,POSITIVE,Jeff Beck,http://resizing.flixster.com/4m3yYs_ANpb-ig6_gCdpxmjjK3g=/38x42/v1.YzsyMzc2O2c7MTkxNzA7MjA0ODszODs0Mg,jeff-beck,2788,The Blu Spot,The Martian
"Jun 12, 2016",True,False,False,True,http://www.baltimoremagazine.net/2015/9/30/review-the-martian,"I have no idea if the science in The Martian is accurate. It sure felt accurate, which is all that matters in a way. On top of being wildly entertaining, the film is about using your wits to overcome seemingly insurmountable odds.",2333097,3.5/4,POSITIVE,Max Weiss,http://resizing.flixster.com/pmp8z6bFfQ1kJzBKBFA5FTetcmg=/128x128/v1.YzsyNzE2O2c7MTkxNzA7MjA0ODsxNTA7MTUw,max-weiss,2783,Baltimore Magazine,The Martian
"Jun 9, 2016",True,False,False,False,http://www.theepochtimes.com/n3/1756416-the-martian-matt-damon-and-ridley-scotts-merry-mission-to-mars-movie/,You may discover hearing songs that normally provoke in you a knee-jerk flailing at whatever source is playing them ('Turn it off!!!') will here make you feel strangely happy.,2332635,4/5,POSITIVE,Mark Jackson,http://resizing.flixster.com/NcQhruN6Sw0Rvg112EdTfQwbd9Q=/128x128/v1.YzsyOTA3O2c7MTkxNzA7MjA0ODsxNTA7MTUw,mark-jackson,2771,Epoch Times,The Martian
"Jun 7, 2016",True,False,False,False,,"The Martian is to moviegoers of today what 2001: A Space Odyssey was to audiences in 1968.... But Scott's rendition is more light-hearted and nerdy, and he clearly relishes every minute of the project.",2332019,4/5,POSITIVE,Kaori Shoji,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,kaori-shoji,2781,Japan Times,The Martian
"May 10, 2016",True,False,False,False,http://www.bangkokpost.com/print/715524,"The film is racked with clichés, but largely because of Damon's presence as a compact ball of energy and optimism, The Martian ends up a passably impressive tale of survival, fired with a curious mix of thrill and humour.",2325945,,POSITIVE,Kong Rithdee,http://resizing.flixster.com/fn80zYO2lDucbazFCbCSeAMEC5w=/128x128/v1.YzsyNzEzO2c7MTkxNzA7MjA0ODsxNTA7MTUw,kong-rithdee,1193,Bangkok Post,The Martian
"May 3, 2016",True,False,False,True,http://flavorwire.com/540365/how-matt-damons-pr-woes-could-hurt-the-martian-and-what-he-could-learn-from-it,"It's just a cracklingly good entertainment, a crowd-pleaser that's compelling and emotional and even a little inspirational.",2324800,,POSITIVE,Jason Bailey,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jason-bailey,2758,Flavorwire,The Martian
"May 3, 2016",True,False,False,False,http://www.nzherald.co.nz/movie-reviews/news/article.cfm?c_id=1503737&objectid=11521199,The interplanetary tech geek gardening thriller of the year.,2324723,4/5,POSITIVE,Russell Baillie,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,russell-baillie,726,New Zealand Herald,The Martian
"Apr 22, 2016",True,False,False,False,http://www.redeyechicago.com/movies/redeye-the-martian-is-a-science-guys-time-to-shine-20150930-column.html,"I'm so glad the filmmakers let Watney let his nerd flag fly, and I hope this movie will inspire other filmmakers to do the same.",2322883,,POSITIVE,Margaux Henquinet,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,margaux-henquinet,2394,RedEye,The Martian
"Apr 15, 2016",False,True,False,False,http://www.cinemixtape.com/movie-reviews/martian/,"The most colossally mediocre sci-fi movie of the decade, all in pursuit of empty backslapping and a grade school level celebration of science.",2321383,2.5/5,NEGATIVE,J. Olson,http://resizing.flixster.com/J8ho4hvBEbHAw5ELtpss6lYWhQ8=/128x128/v1.YzsyNjg1O2c7MTkxNzA7MjA0ODsxNTA7MTUw,j-olson,2759,Cinemixtape,The Martian
"Apr 5, 2016",True,False,False,False,http://www.cairo360.com/article/film/9119/the-martian-matt-damon-stars-in-the-years-best-sci-fi,"The Martian marks a huge, and much-needed, achievement for Scott and for Damon, whose part further cements his status as one of the biggest actors today.",2318575,4.5/5,POSITIVE,Marija Djurovic,http://resizing.flixster.com/U1ipxccLsezdDmVbihcg2PYQ3TY=/128x128/v1.YzsyNjg0O2c7MTkxNzA7MjA0ODsxNTA7MTUw,marija-djurovic,2749,Cairo360,The Martian
"Apr 2, 2016",True,False,False,False,http://www.scmp.com/lifestyle/film-tv/article/1862820/film-review-martian-ridley-scott-makes-triumphant-return-space,Here's a space travel epic that digs deep into technicalities and still manages to be tremendously thrilling and fun.,2318237,4/5,POSITIVE,Edmund Lee,http://resizing.flixster.com/6Erh1NXLzPzfAh6WFQdorEkWF6k=/128x128/v1.YzsyNjgwO2c7MTkxNzA7MjA0ODsxNTA7MTUw,edmund-lee,2753,South China Morning Post,The Martian
"Mar 28, 2016",True,False,False,False,http://familyhometheater.com/2016/03/26/the-martian-blu-ray/,"Like Tom Hanks before him and Leonardo DiCaprio, Damon doesn't shrink from the burden of being alone onscreen for so much of the film-he owns it....",2317190,A-,POSITIVE,James Plath,http://resizing.flixster.com/2OXLKjeNe9KifGCyt-CGeRBq4b0=/38x42/v1.YzsxNzUxO2c7MTkxNzA7MjA0ODszODs0Mg,james-plath,2751,Family Home Theater,The Martian
"Mar 26, 2016",True,False,False,False,http://www.aarp.org/entertainment/movies-for-grownups/info-2015/martian-movie-review.html,"It's an adventure, pure and simple, in the tradition of Robinson Crusoe and Gulliver. And every bit as timeless.",2316958,5 of 5,POSITIVE,Bill Newcott,http://resizing.flixster.com/VPgk56s7xP7T3fDh0h5CbFf-5tU=/128x128/v1.YzszNzQ2O2o7MTkxNzA7MjA0ODszMDA7MzAw,bill-newcott,2401,AARP Movies for Grownups,The Martian
"Mar 4, 2016",False,True,False,False,http://www.graffitiwithpunctuation.net/2016/03/05/martian-ridley-scott-2015-movie-review/,"I like my ""alone in space"" movies to be far weirder and more cerebral than The Martian. Scott or Damon can stay on Mars; fly me to to Sam Rockwell and the Moon or directly into the Sun with Danny Boyle.",2313097,2/5,NEGATIVE,Blake Howard,http://resizing.flixster.com/WYqtdWJNMAH0oHPNe4Nz9oAgRq0=/38x42/v1.YzsyMzUzO2o7MTkxNzA7MjA0ODszODs0Mg,blake-howard,2581,Graffiti With Punctuation,The Martian
"Mar 3, 2016",False,True,False,False,http://fourthreefilm.com/2015/10/the-martian/,"When it comes time for the inevitable 'triumph-of-the-human-spirit' that necessitates this regurgitated survival narrative, all that computes is smugness and nationalism.",2312446,Not Recommended,NEGATIVE,Jaymes Durante,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jaymes-durante,2726,4:3,The Martian
"Mar 2, 2016",True,False,False,False,http://konexion.com.mx/review-de-the-martian/,"Sci-fi is withouth a doubt the genre in which Ridley Scott feels at his most comfortable, and he finally delivers an entertaining movie worthy of his caliber, even if it's not a masterpiece. [Full Review in Spanish]",2312381,7.5/10,POSITIVE,Iván Belmont,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,ivan-belmont,2728,Konexión,The Martian
"Mar 2, 2016",True,False,False,False,http://www.jpost.com/Israel-News/Culture/Live-from-the-Red-Planet-Matt-Damon-429721,"The biggest surprise in Ridley Scott's latest film, The Martian , is that Damon is very funny, in a movie that you wouldn't have expected to have any laughs. So if you've been put off",2312182,,POSITIVE,Hannah Brown,http://resizing.flixster.com/_7ghfh3jSTqaf6YOZr_sQPqoA1M=/128x128/v1.YzsyNjUxO2c7MTkxNzA7MjA0ODsxNTA7MTUw,hannah-brown,723,Jerusalem Post,The Martian
"Feb 23, 2016",True,False,False,False,http://collider.com/the-martian-film-review-matt-damon-ridley-scott/,"The Martian may be light, but it's a fun ride out of this world.",2310479,3.5/5,POSITIVE,Matt Goldberg,http://resizing.flixster.com/3VgtWKtrYTnaPuwmQLMYJ9mBJeE=/128x128/v1.YzsyNjc1O2c7MTkxNzA7MjA0ODsxNTA7MTUw,matt-goldberg,1982,Collider,The Martian
"Feb 20, 2016",True,False,False,False,http://thefilmstage.com/reviews/review-the-martian/,"A rollicking space procedural that depends on some logic, and a great deal of luck.",2309913,B,POSITIVE,Jordan Raup,http://resizing.flixster.com/dWajqDsWnpG_iQyvMFwK0fMaXfg=/128x128/v1.YzsyOTM3O2o7MTkxNzA7MjA0ODs0MDA7NDAw,jordan-raup,2305,The Film Stage,The Martian
"Feb 4, 2016",False,True,False,False,http://www.cinemamovil.mx/resena-mision-rescate-re-estreno/,Probably The Martian proves to be an entertaining popcorn movie that pleases general audiences but is beyond of being as good as Alien and Blade Runner. [Full Review in Spanish],2307088,2.5/5,NEGATIVE,Oscar Uriel,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,oscar-uriel,2707,Cinema Movil,The Martian
"Feb 4, 2016",False,True,False,False,http://www.moviechambers.com/2016/02/04/hollywoodhome-the-martian/,The ending is so farfetched that the suspension of disbelief dies long before anyone in the film ever does.,2307047,C-,NEGATIVE,Paul Chambers,http://resizing.flixster.com/y3MK5B6paPK4wxHBgBg9Yrx3CQI=/38x42/v1.YzsyMzU5O2o7MTkxNzA7MjA0ODszODs0Mg,paul-chambers,2457,Movie Chambers,The Martian
"Jan 29, 2016",True,False,False,False,http://franksreelreviews.com/dvdblu-ray/reviews/dvdblu-ray-reviews/the-martian-movie-review,"Will eventually find itself planted amongst the best in Ridley Scott's bulging anthology as it is perfectly paced, visually stunning, and mentally challenging",2306156,5/5,POSITIVE,Frank Wilkins,http://resizing.flixster.com/LKG6oOEQQpSaNFUxGYPrXENQgIY=/38x40/v1.YzsxNzU1O2o7MTkxNzA7MjA0ODszODs0MA,frank-wilkins,1334,Reel Reviews,The Martian
"Jan 29, 2016",True,False,False,False,http://cinema-crazed.com/blog/2016/01/28/the-martian-2015/,"Charming and exciting without ever losing sight of its tale of humanity, and science.",2305910,,POSITIVE,Felix Vasquez Jr.,http://resizing.flixster.com/4mOeCmkxyfIRZQX8Snb5df-53w4=/128x128/v1.YzszOTI2O2o7MTkxNzA7MjA0ODszMDA7MzAw,felix-vasquez-jr,1879,Cinema Crazed,The Martian
"Jan 10, 2016",True,False,False,False,http://www.fatguysatthemovies.com/the-martian-movie-review/,The Martian pushes the right emotional buttons and is a crowd-pleaser.,2303281,4/5,POSITIVE,Kevin Carr,http://resizing.flixster.com/SRIbgZ1vdESGGoI8VSD7TrUfNVg=/38x54/v1.YzsxNzQ3O2o7MTkxNzA7MjA0ODszODs1NA,kevin-carr,2722,Fat Guys at the Movies,The Martian
"Jan 9, 2016",False,True,False,False,http://www.vueweekly.com/film/the-martian-never-quite-takes-off/,This stranded-astronaut movie can't muster all that much drama. Watney's crewmates just can't convey much emotion; Watney mostly emits smart-ass movie lines. NASA's tech and its astronauts' gutsiness and smarts are glorified to the point of porn-iness.,2303237,,NEGATIVE,Brian Gibson,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,brian-gibson,1132,"Vue Weekly (Edmonton, Alberta)",The Martian
"Dec 23, 2015",True,False,False,False,http://www.whatsontv.co.uk/blog/movietalk/the-martian-film-review-mark-damons-plucky-astronaut-proves-theres-life-on-mars,"If the title Robinson Crusoe on Mars hadn't already been snagged... it would be a perfect fit for Ridley Scott's space epic, which maroons Matt Damon's astronaut on the red planet and then shows him using Crusoe-like ingenuity in a bid to survive.",2301005,4/5,POSITIVE,Jason Best,http://resizing.flixster.com/hZoArENVH1NZDkA4xIkL23t4uRI=/38x42/v1.YzsyMjU3O2o7MTkxNzA7MjA0ODszODs0Mg,jason-best,2380,Movie Talk,The Martian
"Dec 21, 2015",True,False,False,False,http://reelfilm.com/rscott.htm#martian,...an often potent sci-fi drama that benefits substantially from Damon's almost impossible charismatic performance...,2300490,3/4,POSITIVE,David Nusair,http://resizing.flixster.com/X2GvmpRcwk9dr-QS7GjHbFLS4ww=/120x120/v1.YzsyMjk4O2c7MTkxNzA7MjA0ODsxMjA7MTIw,david-nusair,1140,Reel Film Reviews,The Martian
"Dec 8, 2015",True,False,False,True,http://www.newyorker.com/magazine/2015/10/12/forward-drive,"Damon has never seemed more at home than he does here, millions of miles adrift. Would any other actor have shouldered the weight of the role with such diligent grace?",2298377,,POSITIVE,Anthony Lane,http://resizing.flixster.com/Quw9s6vGGfpoE1Fh_pQ5OMFlNKg=/128x128/v1.YzsyMjgxO2o7MTkxNzA7MjA0ODsxNDQ7MTQ0,anthony-lane,924,New Yorker,The Martian
"Dec 8, 2015",True,False,False,False,http://www.thesun.co.uk/sol/homepage/showbiz/6670733/Alex-Zane-reviews-The-Martian-and-the-rest-of-the-weeks-cinema-releases.html,"Fascinating, feel-good and quite simply a hugely fun reason to head to the cinema.",2298376,4/5,POSITIVE,Alex Zane,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,alex-zane,1759,The Sun (UK),The Martian
"Dec 8, 2015",True,False,False,True,http://www.vox.com/2015/10/1/9433701/the-martian-review-matt-damon,If Damon manages to get into the awards fray for this role -- and he should -- it will be thanks to the fact that he makes it easy to understand how a desperate man could still find a way to laugh.,2298375,4.5/5,POSITIVE,Caroline Framke,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,caroline-framke,2588,Vox,The Martian
"Dec 8, 2015",True,False,False,False,http://www.theartsdesk.com/film/martian,"Despite following fast in the warp drive of Gravity, Interstellar and Scott's own Prometheus, this fabulously entertaining film doesn't suffer either through space fatigue or by comparison.",2298374,4/5,POSITIVE,Demetrios Matheou,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,demetrios-matheou,2602,The Arts Desk,The Martian
"Dec 8, 2015",True,False,False,False,http://www.liverpoolecho.co.uk/whats-on/film-news/martian-movie-review-matt-damon-10158217,Sci-fi maestro Ridley Scott is in his element employing the 3D format to dazzlling effect.,2298373,9/10,POSITIVE,Georgia Morgan,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,georgia-morgan,2318,Liverpool Echo,The Martian
"Dec 8, 2015",True,False,False,True,http://www.seattletimes.com/entertainment/movies/the-martian-matt-damon-is-out-of-this-world/,"It's pretty sunny and often funny, a space oddity for a director not known for pictures with a sense of humor.",2298372,3/4,POSITIVE,Soren Andersen,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,soren-andersen,505,Seattle Times,The Martian
"Dec 8, 2015",True,False,False,False,,"The Martian is entertaining not because of how it ends, which you can probably guess, but from watching a whole bunch of really smart people figure out how to get there.",2298371,3/4,POSITIVE,Chris Hewitt,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,chris-hewitt-1054,600,St. Paul Pioneer Press,The Martian
"Dec 8, 2015",True,False,False,False,http://abcnews.go.com/Entertainment/martian-movie-review-matt-damon-delivers-best-performances/story?id=34202131,One of Ridley Scott's better films in years features one of Matt Damon's best performances.,2298370,4.5/5,POSITIVE,David Blaustein,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,david-blaustein,2532,ABC News Radio,The Martian
"Dec 8, 2015",True,False,False,False,,"The Martian takes all the romance out of Mars, but substitutes in its place science, cooperation, and human perseverance. Fair bargain.",2298369,,POSITIVE,Kelly Vance,http://resizing.flixster.com/rCms4XcNY4aD0YFtuSg8hLS9Si0=/38x42/v1.YzsxNzY0O2c7MTkxNzA7MjA0ODszODs0Mg,kelly-vance,2277,East Bay Express,The Martian
"Dec 8, 2015",True,False,False,False,http://www.mirror.co.uk/tv/tv-news/martian-review-ridley-scott-matt-6430575,The Martian is one of the films of the year so far.,2298368,,POSITIVE,Mark Adams,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,mark-adams,1387,Daily Mirror (UK),The Martian
"Nov 23, 2015",True,False,False,False,http://www.allmovie.com/movie/the-martian-v598367/review,"Despite a lack of psychological depth, The Martian succeeds as a tribute to humanity's collective resolve.",2295972,3.5/5,POSITIVE,Daniel Gelb,http://resizing.flixster.com/N3aTj-5IjzxY6WU1BHwRuMVVfRY=/128x128/v1.YzsyNjE3O2c7MTkxNzA7MjA0ODsxNTA7MTUw,daniel-gelb,2714,AllMovie,The Martian
"Nov 13, 2015",True,False,False,False,http://nerdist.com/review-the-martian-is-the-kind-of-space-adventure-we-need/,"The Martian is the kind of sci-fi movie I've been wanting for a long time-one where science takes center stage and the wondrous, awe-inspiring things that happen all stem from people solving problems using their brains, working collaboratively.",2294391,4.5/5,POSITIVE,Kyle Anderson,http://resizing.flixster.com/UZDeIebHOUbB-p0GrrCuyHIPTQI=/128x128/v1.YzszNzI5O2o7MTkxNzA7MjA0ODszMDA7MzAw,kyle-anderson-17618,2442,Nerdist,The Martian
"Nov 11, 2015",True,False,False,False,http://ex-press.ca/movie-review-the-martian-is-out-of-this-world/,The Martian is a brilliantly designed entertainment that combines all the intricacies of good speculative fiction with a surprisingly lighthearted tone of survival.,2293729,4/5,POSITIVE,Jay Stone,http://resizing.flixster.com/A-zkKEcvKxKNObPSUJ6yT5xa2iM=/128x128/v1.YzsyNjAyO2c7MTkxNzA7MjA0ODsxNTA7MTUw,jay-stone,2710,Ex-Press.com,The Martian
"Nov 10, 2015",True,False,False,False,http://www.kansascity.com/entertainment/movies-news-reviews/article37127142.html,"With The Martian, director Ridley Scott and star Matt Damon deliver an almost perfect piece of popular filmmaking, an intimate sci-fi epic that is smart, spectacular and stirring.",2293555,4/4,POSITIVE,Robert W. Butler,http://resizing.flixster.com/1Jo8M2iLgG2ha8KlCZq93DuXDhc=/38x48/v1.YzsxNjA2O2c7MTkxNzA7MjA0ODszODs0OA,robert-w-butler,242,Kansas City Star,The Martian
"Nov 5, 2015",True,False,False,False,http://www.cleveland.com/moviebuff/index.ssf/2015/10/the_martian_review_matt_damon.html#incart_river,"The Martian is an all-American movie about complicated problems that has no deep emotional complications whatsoever, and though that would normally kill a movie for me, Scott and Damon make it an exhilarating experience.",2292675,A,POSITIVE,Joanna Connors,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,joanna-connors,2115,Cleveland Plain Dealer,The Martian
"Nov 5, 2015",True,False,False,True,http://www.timeout.com/us/film/the-martian,"Bringing optimism, nerd-itude and a touch of crazy to his character's solo ordeal -- at one point, scraggly Watney calls himself a ""space pirate"" -- Damon is the key to the movie's exuberance.",2292502,4/5,POSITIVE,Joshua Rothkopf,http://resizing.flixster.com/P7gqI6IDtxSs8oUydjzzY0BTfIo=/128x128/v1.YzsyNjcwO2c7MTkxNzA7MjA0ODsxNTA7MTUw,joshua-rothkopf,1651,Time Out,The Martian
"Nov 4, 2015",True,False,False,False,http://www.commercialappeal.com/blogs/entertainment/go-play/The-Martian---A-Mini-Review-334154051.html,"As the movie celebrates the astronaut's industry and intelligence (and the smarts of his NASA colleagues), it offers a riposte to the shortsightedness and science-denying attitudes of those unwilling to invest in solutions to the Earth's own dilemmas.",2292309,3/4,POSITIVE,John Beifuss,http://resizing.flixster.com/IkMI8-Gja_P23Dr8riiMEjtD_Ik=/38x52/v1.YzsxNzQ4O2o7MTkxNzA7MjA0ODszODs1Mg,john-beifuss,1345,"Commercial Appeal (Memphis, TN)",The Martian
"Oct 29, 2015",True,False,False,False,http://www.ign.com/articles/2015/09/22/the-martian-review,"It isn't perfect, but The Martian is a triumph. From sound design to the visuals to watching the problem-solving unfold, it is astounding.",2291415,8.7/10,POSITIVE,Josh Lasser,http://resizing.flixster.com/3LX_9VU-U_TJVBOxX4rAwvalG2c=/128x128/v1.YzsyNTI5O2c7MTkxNzA7MjA0ODsxNTI7MTY4,josh-lasser,811,IGN Movies,The Martian
"Oct 26, 2015",True,False,False,True,http://www.theaustralian.com.au/arts/review/the-martian-review-little-suspense-but-sheer-visual-grandeur/story-fn9n8gph-1227542294155,cott's directorial skills are such that for much of the film you're rooted to your seat as Damon's Mark Watney struggles to survive.,2291021,3.5/5,POSITIVE,David Stratton,http://resizing.flixster.com/zXdZZjU7hPujz6Tpc1grnNgWrm8=/128x128/v1.YzszNzEwO2o7MTkxNzA7MjA0ODszMDA7MzAw,david-stratton,1964,The Australian,The Martian
"Oct 22, 2015",True,False,False,False,http://www.lavanguardia.com/cine/20151016/54437260593/marte-the-martian-critica-de-cine.html,Riddley Scott proves again why he is the master of science fiction. [Full review in Spanish],2290494,,POSITIVE,Jordi Batlle Caminal,https://images.fandango.com/cms/assets/5b6ff500-1663-11ec-ae31-05a670d2d590--rtactordefault.png,jordi-batlle-caminal,2660,La Vanguardia (Spain),The Martian
